,ID,Date,Category,Amount,Payment Method,Location
3459,3460,2024-08-10,Food,446.67,Credit Card,Houston
3460,3461,2024-08-04,Entertainment,271.14,Mobile Payment,New York
3461,3462,2023-12-06,Transportation,444.31,Cash,Houston
3462,3463,2024-05-18,Utilities,427.8,Mobile Payment,Phoenix
3463,3464,2024-08-27,Entertainment,131.69,Cash,Los Angeles
3464,3465,2024-08-28,Miscellaneous,494.9,Credit Card,Houston
3465,3466,2024-08-05,Food,369.07,Cash,Los Angeles
3466,3467,2024-06-11,Food,456.86,Mobile Payment,Chicago
3467,3468,2024-09-07,Food,487.3,Debit Card,New York
3468,3469,2024-01-02,Transportation,191.6,Cash,Houston
3469,3470,2023-09-30,Utilities,22.4,Cash,Houston
3470,3471,2024-04-02,Food,124.59,Credit Card,Phoenix
3471,3472,2024-01-22,Health,485.8,Mobile Payment,Phoenix
3472,3473,2024-04-12,Health,133.42,Credit Card,Los Angeles
3473,3474,2024-07-30,Clothing,166.74,Credit Card,Los Angeles
3474,3475,2024-07-31,Utilities,467.66,Mobile Payment,New York
3475,3476,2024-01-30,Utilities,302.16,Debit Card,Chicago
3476,3477,2024-02-02,Food,169.06,Mobile Payment,Los Angeles
3477,3478,2023-10-10,Food,185.02,Debit Card,Phoenix
3478,3479,2024-05-13,Health,161.7,Credit Card,New York
3479,3480,2023-11-23,Clothing,315.65,Credit Card,Houston
3480,3481,2024-04-01,Transportation,87.1,Credit Card,Houston
3481,3482,2023-11-21,Entertainment,412.88,Debit Card,Houston
3482,3483,2024-02-11,Miscellaneous,490.92,Debit Card,Chicago
3483,3484,2024-06-06,Entertainment,477.93,Mobile Payment,Los Angeles
3484,3485,2023-10-01,Food,422.62,Debit Card,Chicago
3485,3486,2024-03-18,Health,381.44,Cash,Chicago
3486,3487,2024-02-27,Clothing,202.23,Credit Card,Chicago
3487,3488,2024-07-26,Clothing,244.43,Debit Card,Los Angeles
3488,3489,2024-01-27,Health,342.83,Debit Card,New York
3489,3490,2024-04-26,Food,74.03,Debit Card,New York
3490,3491,2024-05-28,Transportation,137.34,Mobile Payment,Chicago
3491,3492,2024-07-29,Clothing,413.11,Credit Card,Chicago
3492,3493,2024-09-10,Transportation,282.49,Credit Card,Chicago
3493,3494,2024-01-28,Food,80.35,Debit Card,Houston
3494,3495,2023-12-29,Health,274.91,Credit Card,Phoenix
3495,3496,2023-12-15,Transportation,320.47,Mobile Payment,Houston
3496,3497,2024-08-01,Miscellaneous,386.21,Credit Card,Chicago
3497,3498,2024-08-23,Health,246.98,Debit Card,Phoenix
3498,3499,2024-09-09,Clothing,307.76,Cash,Chicago
3499,3500,2024-01-23,Transportation,279.64,Credit Card,Los Angeles
3500,3501,2024-04-16,Health,312.54,Credit Card,Phoenix
3501,3502,2024-01-30,Miscellaneous,35.53,Credit Card,Phoenix
3502,3503,2024-02-15,Health,261.48,Cash,Phoenix
3503,3504,2024-01-20,Miscellaneous,288.31,Debit Card,Los Angeles
3504,3505,2024-09-25,Food,427.41,Credit Card,Phoenix
3505,3506,2024-01-11,Food,291.36,Mobile Payment,New York
3506,3507,2023-12-05,Food,473.6,Credit Card,Los Angeles
3507,3508,2023-11-02,Food,44.8,Credit Card,Houston
3508,3509,2024-03-21,Entertainment,162.87,Mobile Payment,Houston
3509,3510,2024-01-06,Transportation,129.4,Credit Card,Los Angeles
3510,3511,2024-01-27,Transportation,92.97,Debit Card,Houston
3511,3512,2024-02-27,Food,136.66,Debit Card,Los Angeles
3512,3513,2024-02-11,Transportation,409.36,Credit Card,Los Angeles
3513,3514,2023-11-07,Entertainment,178.68,Credit Card,Los Angeles
3514,3515,2024-07-14,Utilities,180.4,Debit Card,Chicago
3515,3516,2024-08-30,Food,432.98,Cash,New York
3516,3517,2024-08-25,Transportation,458.12,Cash,Chicago
3517,3518,2023-11-05,Utilities,64.2,Debit Card,Phoenix
3518,3519,2024-06-08,Miscellaneous,24.61,Cash,Los Angeles
3519,3520,2024-09-02,Clothing,148.53,Debit Card,Los Angeles
3520,3521,2024-01-26,Utilities,185.84,Credit Card,Chicago
3521,3522,2024-01-18,Clothing,260.91,Cash,Los Angeles
3522,3523,2024-08-04,Clothing,134.2,Debit Card,Los Angeles
3523,3524,2024-05-19,Miscellaneous,98.48,Debit Card,New York
3524,3525,2024-04-25,Health,402.12,Credit Card,Chicago
3525,3526,2024-02-17,Entertainment,280.98,Debit Card,New York
3526,3527,2024-08-26,Health,265.69,Cash,New York
3527,3528,2024-04-12,Food,229.95,Debit Card,New York
3528,3529,2024-09-01,Utilities,275.61,Cash,Houston
3529,3530,2024-02-05,Utilities,231.2,Mobile Payment,New York
3530,3531,2023-10-20,Clothing,32.35,Credit Card,Los Angeles
3531,3532,2023-12-01,Transportation,291.5,Debit Card,New York
3532,3533,2024-02-27,Miscellaneous,253.29,Debit Card,New York
3533,3534,2024-04-29,Entertainment,307.06,Debit Card,Houston
3534,3535,2024-05-12,Transportation,17.6,Mobile Payment,New York
3535,3536,2024-05-20,Health,442.59,Mobile Payment,New York
3536,3537,2024-09-20,Miscellaneous,242.06,Mobile Payment,New York
3537,3538,2024-01-17,Health,127.85,Debit Card,Houston
3538,3539,2024-09-13,Miscellaneous,242.29,Mobile Payment,Houston
3539,3540,2024-05-19,Food,211.4,Credit Card,Phoenix
3540,3541,2023-11-16,Clothing,280.13,Credit Card,Phoenix
3541,3542,2024-04-24,Health,324.0,Debit Card,Chicago
3542,3543,2024-04-02,Clothing,258.06,Cash,New York
3543,3544,2024-09-28,Health,69.81,Debit Card,Los Angeles
3544,3545,2023-09-30,Food,497.82,Credit Card,Chicago
3545,3546,2023-12-16,Health,103.4,Debit Card,Chicago
3546,3547,2024-01-08,Clothing,43.81,Credit Card,Los Angeles
3547,3548,2023-11-14,Clothing,285.56,Cash,Chicago
3548,3549,2023-12-16,Utilities,184.57,Credit Card,Los Angeles
3549,3550,2024-09-13,Transportation,134.76,Credit Card,Los Angeles
3550,3551,2023-10-18,Food,428.03,Debit Card,Houston
3551,3552,2024-08-13,Miscellaneous,365.92,Debit Card,Houston
3552,3553,2024-09-25,Health,221.0,Debit Card,New York
3553,3554,2024-01-31,Entertainment,288.41,Debit Card,Los Angeles
3554,3555,2024-03-25,Entertainment,72.91,Credit Card,Los Angeles
3555,3556,2024-01-13,Clothing,272.79,Cash,Phoenix
3556,3557,2024-06-24,Food,465.18,Credit Card,Houston
3557,3558,2024-05-28,Transportation,368.39,Credit Card,New York
3558,3559,2024-05-19,Food,462.88,Mobile Payment,Phoenix
3559,3560,2023-12-06,Utilities,412.02,Mobile Payment,Houston
3560,3561,2023-11-13,Entertainment,141.64,Cash,Phoenix
3561,3562,2024-08-26,Entertainment,145.66,Debit Card,Los Angeles
3562,3563,2024-01-05,Utilities,39.39,Credit Card,Phoenix
3563,3564,2024-03-17,Transportation,130.83,Cash,Los Angeles
3564,3565,2024-03-01,Health,385.57,Cash,Phoenix
3565,3566,2024-06-15,Transportation,50.0,Cash,New York
3566,3567,2024-06-01,Transportation,446.76,Debit Card,Phoenix
3567,3568,2024-04-29,Transportation,119.73,Credit Card,Los Angeles
3568,3569,2024-01-30,Transportation,44.1,Debit Card,Los Angeles
3569,3570,2024-07-23,Entertainment,13.92,Debit Card,Los Angeles
3570,3571,2024-05-24,Food,427.35,Credit Card,Houston
3571,3572,2024-08-22,Utilities,31.53,Cash,Los Angeles
3572,3573,2024-03-12,Utilities,182.8,Cash,Los Angeles
3573,3574,2024-06-24,Miscellaneous,328.15,Mobile Payment,Los Angeles
3574,3575,2024-02-02,Clothing,212.59,Mobile Payment,Los Angeles
3575,3576,2023-10-20,Clothing,111.76,Debit Card,New York
3576,3577,2024-06-03,Miscellaneous,408.28,Mobile Payment,Chicago
3577,3578,2024-05-29,Clothing,305.71,Cash,Phoenix
3578,3579,2024-08-07,Food,435.16,Mobile Payment,Phoenix
3579,3580,2024-03-03,Miscellaneous,94.02,Credit Card,Los Angeles
3580,3581,2023-10-04,Utilities,321.64,Credit Card,Houston
3581,3582,2024-03-12,Health,394.25,Cash,Houston
3582,3583,2024-02-02,Miscellaneous,253.28,Debit Card,New York
3583,3584,2023-10-14,Food,113.4,Mobile Payment,Los Angeles
3584,3585,2024-06-05,Clothing,365.31,Credit Card,New York
3585,3586,2024-09-21,Entertainment,321.13,Credit Card,New York
3586,3587,2023-10-31,Entertainment,357.89,Cash,Houston
3587,3588,2023-11-06,Transportation,482.84,Mobile Payment,New York
3588,3589,2024-03-09,Utilities,391.88,Credit Card,Los Angeles
3589,3590,2023-11-04,Transportation,33.52,Mobile Payment,Los Angeles
3590,3591,2024-08-06,Health,157.95,Credit Card,Houston
3591,3592,2024-03-03,Health,229.26,Credit Card,Houston
3592,3593,2023-11-23,Entertainment,64.38,Credit Card,Los Angeles
3593,3594,2024-01-08,Food,222.86,Mobile Payment,Chicago
3594,3595,2024-08-08,Utilities,23.5,Credit Card,Los Angeles
3595,3596,2023-10-30,Entertainment,166.66,Credit Card,Chicago
3596,3597,2024-07-17,Health,162.87,Credit Card,Phoenix
3597,3598,2023-10-09,Utilities,193.76,Debit Card,Chicago
3598,3599,2023-12-04,Utilities,284.89,Cash,Los Angeles
3599,3600,2024-05-19,Health,218.31,Credit Card,New York
3600,3601,2024-02-04,Entertainment,48.06,Debit Card,Phoenix
3601,3602,2024-04-28,Miscellaneous,147.39,Cash,Chicago
3602,3603,2024-06-17,Miscellaneous,319.58,Cash,Los Angeles
3603,3604,2023-11-29,Transportation,363.4,Mobile Payment,Phoenix
3604,3605,2024-08-31,Miscellaneous,168.76,Cash,Phoenix
3605,3606,2024-03-11,Utilities,462.82,Mobile Payment,Phoenix
3606,3607,2024-08-05,Utilities,202.42,Credit Card,Los Angeles
3607,3608,2024-01-24,Miscellaneous,260.1,Mobile Payment,Los Angeles
3608,3609,2024-03-17,Food,363.33,Debit Card,New York
3609,3610,2024-03-31,Transportation,93.92,Cash,Phoenix
3610,3611,2023-10-26,Utilities,364.77,Mobile Payment,Chicago
3611,3612,2024-06-08,Health,300.85,Credit Card,Los Angeles
3612,3613,2024-01-11,Clothing,202.18,Mobile Payment,Phoenix
3613,3614,2024-09-23,Clothing,390.38,Debit Card,Houston
3614,3615,2024-03-04,Clothing,333.89,Debit Card,Houston
3615,3616,2024-01-14,Entertainment,260.86,Debit Card,Chicago
3616,3617,2024-09-22,Transportation,324.97,Debit Card,New York
3617,3618,2024-02-11,Utilities,382.19,Debit Card,Los Angeles
3618,3619,2024-03-23,Utilities,387.28,Credit Card,Chicago
3619,3620,2024-05-18,Health,324.68,Debit Card,New York
3620,3621,2024-08-18,Miscellaneous,203.56,Mobile Payment,Houston
3621,3622,2024-04-02,Health,63.36,Cash,Los Angeles
3622,3623,2024-04-19,Miscellaneous,105.37,Cash,Phoenix
3623,3624,2024-03-07,Health,197.34,Debit Card,New York
3624,3625,2023-12-05,Transportation,316.56,Mobile Payment,Chicago
3625,3626,2023-11-08,Clothing,354.36,Debit Card,New York
3626,3627,2024-03-05,Utilities,497.54,Debit Card,Los Angeles
3627,3628,2023-12-02,Food,390.77,Debit Card,Los Angeles
3628,3629,2023-11-19,Clothing,368.0,Cash,Phoenix
3629,3630,2024-01-27,Food,428.77,Credit Card,Los Angeles
3630,3631,2024-05-10,Miscellaneous,151.54,Credit Card,Los Angeles
3631,3632,2024-01-27,Transportation,148.87,Credit Card,Phoenix
3632,3633,2024-09-07,Clothing,335.26,Mobile Payment,Chicago
3633,3634,2023-12-08,Health,356.59,Debit Card,Chicago
3634,3635,2024-09-15,Food,150.69,Debit Card,New York
3635,3636,2024-08-09,Transportation,283.72,Debit Card,Houston
3636,3637,2024-09-28,Utilities,22.91,Cash,Phoenix
3637,3638,2024-02-03,Clothing,398.3,Cash,Los Angeles
3638,3639,2023-11-05,Food,493.31,Credit Card,Chicago
3639,3640,2024-03-19,Food,298.07,Mobile Payment,Houston
3640,3641,2023-12-17,Transportation,143.91,Cash,Los Angeles
3641,3642,2023-10-05,Food,413.28,Cash,Phoenix
3642,3643,2024-07-19,Utilities,129.17,Credit Card,Phoenix
3643,3644,2023-11-21,Miscellaneous,181.64,Credit Card,New York
3644,3645,2023-11-08,Clothing,80.78,Debit Card,New York
3645,3646,2024-05-17,Health,71.11,Debit Card,Houston
3646,3647,2024-01-31,Entertainment,216.23,Cash,New York
3647,3648,2024-07-19,Entertainment,461.64,Debit Card,Phoenix
3648,3649,2024-01-14,Entertainment,33.15,Debit Card,Los Angeles
3649,3650,2023-12-03,Food,124.44,Mobile Payment,Phoenix
3650,3651,2024-09-12,Transportation,26.26,Debit Card,Phoenix
3651,3652,2023-11-26,Utilities,120.75,Cash,Chicago
3652,3653,2024-01-08,Clothing,436.53,Debit Card,Houston
3653,3654,2023-11-04,Miscellaneous,369.61,Cash,Los Angeles
3654,3655,2024-09-11,Health,224.89,Cash,Los Angeles
3655,3656,2024-03-05,Health,260.56,Cash,Los Angeles
3656,3657,2024-06-20,Miscellaneous,366.36,Mobile Payment,Houston
3657,3658,2024-01-17,Health,44.56,Mobile Payment,Phoenix
3658,3659,2023-11-03,Entertainment,325.28,Cash,Phoenix
3659,3660,2024-09-01,Transportation,15.42,Debit Card,Los Angeles
3660,3661,2024-03-24,Utilities,225.01,Debit Card,Los Angeles
3661,3662,2023-11-06,Health,168.31,Cash,Phoenix
3662,3663,2024-07-09,Miscellaneous,55.65,Debit Card,Phoenix
3663,3664,2024-03-09,Miscellaneous,169.3,Credit Card,Phoenix
3664,3665,2023-12-02,Health,406.72,Mobile Payment,Los Angeles
3665,3666,2024-09-28,Health,16.71,Cash,New York
3666,3667,2023-11-15,Utilities,301.22,Credit Card,Los Angeles
3667,3668,2024-01-27,Health,80.23,Debit Card,Phoenix
3668,3669,2024-08-22,Food,118.39,Cash,Houston
3669,3670,2024-09-02,Entertainment,359.05,Debit Card,Chicago
3670,3671,2024-04-12,Food,476.6,Mobile Payment,New York
3671,3672,2024-04-20,Miscellaneous,68.62,Credit Card,Phoenix
3672,3673,2023-12-07,Food,463.21,Credit Card,Houston
3673,3674,2024-06-09,Utilities,269.56,Cash,Phoenix
3674,3675,2024-08-27,Miscellaneous,459.23,Debit Card,Los Angeles
3675,3676,2024-09-25,Miscellaneous,56.52,Cash,Los Angeles
3676,3677,2024-09-12,Health,270.72,Credit Card,New York
3677,3678,2024-06-01,Food,65.12,Cash,Houston
3678,3679,2024-08-01,Entertainment,338.12,Mobile Payment,Chicago
3679,3680,2024-04-07,Health,32.37,Credit Card,Houston
3680,3681,2024-08-11,Food,245.31,Debit Card,Chicago
3681,3682,2023-10-23,Food,213.08,Mobile Payment,Los Angeles
3682,3683,2023-10-22,Entertainment,114.61,Debit Card,Chicago
3683,3684,2024-04-13,Health,5.22,Mobile Payment,Chicago
3684,3685,2024-05-03,Food,292.38,Debit Card,Chicago
3685,3686,2024-03-14,Food,176.83,Cash,Chicago
3686,3687,2024-01-27,Health,14.54,Debit Card,Houston
3687,3688,2023-10-02,Clothing,287.97,Cash,Houston
3688,3689,2024-05-13,Clothing,30.67,Debit Card,Chicago
3689,3690,2024-09-03,Health,387.65,Cash,Houston
3690,3691,2024-01-19,Health,243.41,Cash,Phoenix
3691,3692,2024-05-23,Utilities,351.74,Credit Card,Phoenix
3692,3693,2024-07-25,Clothing,123.02,Credit Card,Chicago
3693,3694,2023-11-27,Food,440.46,Credit Card,Houston
3694,3695,2024-09-13,Entertainment,70.26,Mobile Payment,Chicago
3695,3696,2024-09-06,Utilities,359.55,Debit Card,New York
3696,3697,2023-11-07,Health,24.95,Cash,Los Angeles
3697,3698,2024-03-21,Health,236.87,Mobile Payment,Los Angeles
3698,3699,2024-03-12,Entertainment,422.81,Credit Card,Chicago
3699,3700,2023-11-15,Health,415.34,Mobile Payment,Houston
3700,3701,2023-11-22,Food,163.06,Cash,Chicago
3701,3702,2023-10-21,Food,253.92,Credit Card,Chicago
3702,3703,2024-07-16,Food,119.91,Debit Card,Houston
3703,3704,2024-01-28,Entertainment,266.36,Mobile Payment,Phoenix
3704,3705,2024-01-03,Health,499.36,Debit Card,Chicago
3705,3706,2024-07-05,Health,126.89,Mobile Payment,Phoenix
3706,3707,2024-08-28,Entertainment,138.32,Credit Card,New York
3707,3708,2024-09-06,Miscellaneous,402.21,Mobile Payment,Los Angeles
3708,3709,2024-06-30,Food,345.74,Mobile Payment,Chicago
3709,3710,2024-04-12,Entertainment,216.67,Cash,Phoenix
3710,3711,2024-05-29,Food,148.46,Mobile Payment,Chicago
3711,3712,2024-07-10,Transportation,424.04,Debit Card,New York
3712,3713,2024-04-30,Transportation,400.86,Credit Card,Los Angeles
3713,3714,2024-05-01,Utilities,18.53,Credit Card,Phoenix
3714,3715,2024-09-08,Entertainment,181.92,Mobile Payment,New York
3715,3716,2024-06-05,Health,336.71,Mobile Payment,Los Angeles
3716,3717,2023-11-24,Transportation,444.35,Debit Card,Houston
3717,3718,2024-08-14,Entertainment,104.87,Credit Card,New York
3718,3719,2024-04-20,Health,494.52,Debit Card,Chicago
3719,3720,2023-11-28,Food,272.69,Cash,New York
3720,3721,2024-05-03,Food,259.39,Mobile Payment,Chicago
3721,3722,2024-09-12,Food,10.27,Cash,Los Angeles
3722,3723,2023-12-22,Miscellaneous,129.82,Credit Card,Chicago
3723,3724,2024-07-25,Transportation,332.41,Debit Card,Chicago
3724,3725,2024-08-02,Health,483.64,Credit Card,New York
3725,3726,2024-08-22,Health,77.83,Debit Card,New York
3726,3727,2024-03-11,Transportation,370.98,Credit Card,Phoenix
3727,3728,2023-11-17,Utilities,448.19,Credit Card,New York
3728,3729,2023-11-26,Food,288.23,Cash,New York
3729,3730,2024-07-05,Utilities,446.7,Debit Card,Houston
3730,3731,2023-12-15,Health,91.21,Debit Card,Chicago
3731,3732,2024-06-11,Utilities,497.81,Credit Card,Los Angeles
3732,3733,2024-08-04,Miscellaneous,219.71,Debit Card,Chicago
3733,3734,2024-03-30,Food,173.55,Mobile Payment,New York
3734,3735,2024-01-12,Food,346.59,Cash,Houston
3735,3736,2024-01-31,Miscellaneous,16.86,Mobile Payment,Phoenix
3736,3737,2024-08-14,Miscellaneous,332.93,Credit Card,Phoenix
3737,3738,2024-02-13,Miscellaneous,487.37,Cash,Chicago
3738,3739,2024-05-15,Clothing,315.81,Cash,Chicago
3739,3740,2023-12-21,Health,463.65,Cash,Houston
3740,3741,2024-08-27,Entertainment,487.17,Credit Card,New York
3741,3742,2023-12-10,Entertainment,343.71,Credit Card,Houston
3742,3743,2024-02-21,Clothing,30.07,Debit Card,Phoenix
3743,3744,2023-11-08,Food,444.15,Cash,Los Angeles
3744,3745,2023-10-27,Entertainment,60.47,Debit Card,Chicago
3745,3746,2024-04-20,Food,240.49,Mobile Payment,Houston
3746,3747,2023-10-13,Food,44.62,Cash,New York
3747,3748,2023-10-08,Health,11.72,Debit Card,Los Angeles
3748,3749,2024-09-16,Entertainment,360.15,Credit Card,Chicago
3749,3750,2024-03-16,Health,394.01,Debit Card,Houston
3750,3751,2023-12-12,Food,321.52,Credit Card,Houston
3751,3752,2024-04-28,Health,165.47,Credit Card,New York
3752,3753,2024-08-08,Entertainment,367.09,Credit Card,Los Angeles
3753,3754,2024-01-27,Health,340.99,Debit Card,Houston
3754,3755,2023-10-25,Food,204.75,Debit Card,Los Angeles
3755,3756,2024-04-17,Health,187.37,Cash,Houston
3756,3757,2024-03-11,Food,54.26,Cash,Houston
3757,3758,2023-11-29,Miscellaneous,167.64,Debit Card,Houston
3758,3759,2023-11-14,Transportation,414.67,Cash,Houston
3759,3760,2024-05-27,Health,137.98,Mobile Payment,Houston
3760,3761,2024-06-30,Transportation,352.3,Credit Card,New York
3761,3762,2024-01-03,Health,446.99,Credit Card,New York
3762,3763,2024-03-17,Health,194.23,Mobile Payment,Phoenix
3763,3764,2023-12-10,Utilities,489.88,Mobile Payment,New York
3764,3765,2023-10-05,Transportation,387.76,Cash,Phoenix
3765,3766,2024-03-27,Entertainment,372.2,Cash,Phoenix
3766,3767,2024-07-12,Entertainment,319.91,Cash,Houston
3767,3768,2023-12-23,Miscellaneous,32.47,Mobile Payment,Phoenix
3768,3769,2024-08-28,Health,350.19,Cash,Phoenix
3769,3770,2024-04-07,Entertainment,107.36,Mobile Payment,New York
3770,3771,2023-10-22,Miscellaneous,56.37,Cash,Los Angeles
3771,3772,2024-02-26,Transportation,50.93,Debit Card,Houston
3772,3773,2023-11-15,Transportation,465.82,Debit Card,Chicago
3773,3774,2023-11-01,Health,409.27,Cash,Los Angeles
3774,3775,2024-07-11,Entertainment,26.64,Debit Card,Phoenix
3775,3776,2023-12-09,Miscellaneous,52.14,Credit Card,Phoenix
3776,3777,2023-11-21,Clothing,440.74,Credit Card,Chicago
3777,3778,2024-07-02,Food,48.13,Debit Card,Houston
3778,3779,2024-01-24,Utilities,161.64,Debit Card,Houston
3779,3780,2023-12-07,Clothing,411.59,Debit Card,Phoenix
3780,3781,2023-12-28,Utilities,344.72,Credit Card,Houston
3781,3782,2024-03-22,Miscellaneous,401.41,Mobile Payment,Los Angeles
3782,3783,2024-07-21,Transportation,29.27,Mobile Payment,Chicago
3783,3784,2023-10-17,Health,355.88,Debit Card,Phoenix
3784,3785,2024-05-05,Transportation,325.36,Cash,Houston
3785,3786,2024-06-18,Miscellaneous,192.16,Credit Card,Chicago
3786,3787,2024-06-08,Entertainment,473.11,Mobile Payment,Phoenix
3787,3788,2024-02-04,Utilities,26.62,Credit Card,Los Angeles
3788,3789,2023-11-13,Health,144.35,Credit Card,Phoenix
3789,3790,2024-04-25,Transportation,415.07,Debit Card,Chicago
3790,3791,2024-06-01,Transportation,130.29,Credit Card,Chicago
3791,3792,2024-05-26,Utilities,160.92,Cash,Phoenix
3792,3793,2024-01-18,Utilities,135.98,Cash,Los Angeles
3793,3794,2024-08-04,Food,361.43,Mobile Payment,Houston
3794,3795,2024-08-01,Transportation,15.79,Mobile Payment,New York
3795,3796,2024-08-18,Health,112.43,Credit Card,Houston
3796,3797,2024-08-15,Miscellaneous,435.34,Cash,Los Angeles
3797,3798,2024-03-16,Entertainment,126.21,Debit Card,Los Angeles
3798,3799,2024-02-08,Entertainment,455.33,Mobile Payment,Houston
